player_id,region,total_games,wins,losses,win_rate,avg_kills,avg_deaths,avg_assists,kda_ratio,kill_participation,most_champ_1,WR_1,W_1,L_1,KDA_1,most_champ_2,WR_2,W_2,L_2,KDA_2,most_champ_3,WR_3,W_3,L_3,KDA_3,TOP,JUNGLE,MID,ADC,SUPPORT,most_role_1,most_role_2,most_role_1_value,most_role_2_value,season_champ_1,cs_ssn_1,cpm_ssn_1,kda_ssn_1,k_ssn_1,d_ssn_1,a_ssn_1,wr_ssn_1,games_ssn_1,season_champ_2,cs_ssn_2,cpm_ssn_2,kda_ssn_2,k_ssn_2,d_ssn_2,a_ssn_2,wr_ssn_2,games_ssn_2,season_champ_3,cs_ssn_3,cpm_ssn_3,kda_ssn_3,k_ssn_3,d_ssn_3,a_ssn_3,wr_ssn_3,games_ssn_3,season_champ_4,cs_ssn_4,cpm_ssn_4,kda_ssn_4,k_ssn_4,d_ssn_4,a_ssn_4,wr_ssn_4,games_ssn_4,season_champ_5,cs_ssn_5,cpm_ssn_5,kda_ssn_5,k_ssn_5,d_ssn_5,a_ssn_5,wr_ssn_5,games_ssn_5,season_champ_6,cs_ssn_6,cpm_ssn_6,kda_ssn_6,k_ssn_6,d_ssn_6,a_ssn_6,wr_ssn_6,games_ssn_6,season_champ_7,cs_ssn_7,cpm_ssn_7,kda_ssn_7,k_ssn_7,d_ssn_7,a_ssn_7,wr_ssn_7,games_ssn_7,7d_champ_1,7d_total_1,7d_W_1,7d_L_1,7d_WR_1,7d_champ_2,7d_total_2,7d_W_2,7d_L_2,7d_WR_2,7d_champ_3,7d_total_3,7d_W_3,7d_L_3,7d_WR_3,mastery_champ_1,m_lv_1,mastery_champ_2,m_lv_2,mastery_champ_3,m_lv_3,mastery_champ_4,m_lv_4,mastery_champ_5,m_lv_5,mastery_champ_6,m_lv_6,mastery_champ_7,m_lv_7,mastery_champ_8,m_lv_8,mastery_champ_9,m_lv_9,mastery_champ_10,m_lv_10,mastery_champ_11,m_lv_11,mastery_champ_12,m_lv_12,mastery_champ_13,m_lv_13,mastery_champ_14,m_lv_14,mastery_champ_15,m_lv_15,mastery_champ_16,m_lv_16
hiền từ Tuấn Huy #2k3,vn,20,12,8,0.6,5.5,3.9,6.0,2.95,0.44,Renekton,0.88,7,1,3.24,Gnar,0.75,3,1,3.82,Maokai,0.0,0,2,1.63,0.95,0.0,0.0,0.05,0.0,TOP,ADC,0.95,0.05,Kennen,198.2,7.7,3.34,6.3,3.8,6.5,0.64,83,Renekton,196.1,7.9,2.57,4.6,4.3,6.5,0.58,55,Gnar,194.6,7.8,2.73,5.6,4.2,5.8,0.54,48,Jax,200.6,7.4,2.32,5.1,4.5,5.3,0.58,36,Gwen,201.9,8.1,2.33,5.4,4.4,4.8,0.71,28,Ambessa,201.1,7.7,2.25,5.4,4.7,5.1,0.67,24,Jayce,202.5,7.5,2.02,7.3,6.6,6.0,0.29,14,Renekton,5.0,5.0,0.0,1.0,Fiora,1.0,1.0,0.0,1.0,Gwen,1.0,0.0,1.0,0.0,Kennen,51,Jayce,46,Irelia,38,Renekton,37,Gwen,28,Ezreal,26,Gnar,25,Jax,23,Aatrox,22,Kai'Sa,19,Camille,18,Gragas,17,Fiora,16,Xayah,15,Akali,14,Ornn,13
Lächeln #Shaon,vn,20,12,8,0.6,4.3,8.6,14.2,2.15,0.6,Shaco,0.5,6,6,2.03,Sion,0.71,5,2,2.12,Thresh,1.0,1,0,4.14,0.0,0.0,0.0,0.0,1.0,SUPPORT,MID,1.0,0.0,Shaco,28.7,1.1,2.44,5.0,7.1,12.4,0.57,232,Sion,44.8,1.8,2.07,3.1,8.1,13.6,0.5,115,Thresh,22.4,0.9,2.6,1.8,6.6,15.3,0.56,18,Karma,25,1,7,5.5,3.5,19.0,1.0,2,Pyke,18,1.2,4.5,8.0,4.0,10.0,1.0,1,Aurora,163,5.4,1.13,2.0,8.0,7.0,1.0,1,Zoe,29,1.5,1.83,2.0,6.0,9.0,0.0,1,Sion,3.0,3.0,0.0,1.0,Shaco,3.0,1.0,2.0,0.33,,0.0,0.0,0.0,0.0,Shaco,89,Sion,32,Thresh,16,Ezreal,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
SUPER WARRIOR #2k5,vn,20,10,10,0.5,5.0,4.7,5.0,2.13,0.44,Ambessa,0.4,2,3,1.7,Jax,0.33,1,2,1.8,Rumble,1.0,2,0,3.86,0.9,0.1,0.0,0.0,0.0,TOP,JUNGLE,0.9,0.1,Jax,184.7,6.8,2.48,6.6,5.4,6.7,0.71,42,K'Sante,194.4,7.6,2.24,4.1,4.4,5.6,0.49,37,Ambessa,185.6,7.1,1.89,5.9,5.9,5.3,0.45,33,Gnar,194.3,8,2.29,4.9,4.2,4.8,0.54,28,Aatrox,181.3,7.6,2.57,5.3,4.1,5.3,0.58,24,Jayce,201.6,8.2,1.87,6.1,6.3,5.6,0.36,22,Aurora,200.6,7.5,4.14,8.0,4.0,8.3,0.67,21,,,,,,,,,,,,,,,,Darius,25,Aatrox,20,K'Sante,18,Yasuo,17,Jax,17,Jayce,16,Lee Sin,13,Irelia,12,Camille,13,Renekton,13,Fiora,13,Gwen,11,Rumble,11,Gnar,10,,0,,0
5 chợ lớn #2703,vn,20,8,12,0.4,6.2,4.5,7.5,3.04,0.51,Syndra,0.25,1,3,3.37,Annie,0.5,1,1,5.17,Aurelion Sol,0.5,1,1,3.25,0.1,0.1,0.7,0.0,0.1,MID,JUNGLE,0.7,0.1,Annie,186.9,7.4,5.02,6.6,3.0,8.6,0.68,59,Aurelion Sol,193.1,7.6,4.66,9.2,3.7,8.1,0.71,42,Yone,223.9,8.3,2.69,6.4,4.8,6.5,0.53,40,Swain,155.6,6.5,3.19,6.5,4.6,8.3,0.56,36,Viktor,190.8,8,4,7.5,3.5,6.6,0.56,27,Xerath,168.8,6.8,5.7,7.0,3.0,9.9,0.65,26,Zed,188.8,7.4,2.77,8.7,4.8,4.7,0.43,23,Syndra,3.0,0.0,3.0,0.0,Aurelion Sol,2.0,1.0,1.0,0.5,Tristana,1.0,1.0,0.0,1.0,Zed,41,Aurelion Sol,19,Viktor,18,Yone,17,Yasuo,13,Annie,11,,0,,0,Xerath,10,,0,,0,,0,,0,,0,,0,,0
breakdownzzz #L21,vn,20,14,6,0.7,8.3,4.0,7.3,3.9,0.57,Varus,0.8,4,1,4.15,Ezreal,0.6,3,2,4.47,Xayah,1.0,2,0,4.31,0.1,0.0,0.1,0.8,0.0,ADC,MID,0.8,0.1,Ezreal,200.5,8,4.04,7.6,3.6,6.8,0.68,38,Varus,219,8.4,4.21,9.9,4.3,8.1,0.69,26,Kai'Sa,215.2,8.3,3.84,8.6,3.8,6.0,0.6,25,Kalista,174.8,8.2,3.53,8.4,3.9,5.4,0.83,12,Ziggs,217.4,8.6,6.54,6.3,2.3,8.9,0.83,12,Jhin,183.3,8,5.3,6.7,2.5,6.6,0.75,12,Xayah,233.8,9,4.56,7.2,3.4,8.4,0.67,12,Varus,5.0,4.0,1.0,0.8,Ezreal,4.0,2.0,2.0,0.5,Xayah,2.0,2.0,0.0,1.0,Yasuo,35,Ezreal,22,Master Yi,18,Zed,15,Lee Sin,14,Malphite,13,Jinx,11,Yone,11,Varus,14,Kai'Sa,13,Lucian,11,Nasus,10,,0,,0,,0,,0
ZEN GiaQui #2103,vn,20,10,9,0.53,5.3,4.7,7.9,2.81,0.5,Syndra,0.6,3,2,2.84,Viktor,0.5,2,2,2.23,Ashe,0.33,1,2,2.29,0.0,0.0,0.0,0.0,0.0,MID,JUNGLE,0.0,0.0,Syndra,208.9,8,3.33,6.8,4.2,7.2,0.67,30,Viktor,205.8,8.2,3.08,6.7,4.3,6.6,0.78,23,Ahri,184.1,7.6,5.34,7.7,3.4,10.3,0.86,21,Smolder,200.6,8.5,2.04,6.0,5.0,4.2,0.53,15,Orianna,214.2,8.3,5.74,6.2,2.9,10.6,0.92,12,Corki,224.2,8.3,2.49,7.9,6.2,7.4,0.75,12,Aurora,166.5,6.6,3.15,6.3,4.4,7.5,0.45,11,Viktor,1.0,1.0,0.0,1.0,Cassiopeia,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,LeBlanc,35,Syndra,25,Ahri,22,Zoe,16,Kai'Sa,15,Sylas,14,Viktor,13,Akali,12,Azir,13,Lucian,12,Aurelion Sol,12,Orianna,10,Lissandra,10,Lux,10,,0,,0
Quang Phạm up #2611,vn,20,13,7,0.65,8.8,5.8,7.7,2.84,0.55,Elise,0.73,8,3,3.6,Viego,0.67,2,1,2.89,Corki,1.0,1,0,3.33,0.05,0.75,0.1,0.05,0.05,JUNGLE,MID,0.75,0.1,Elise,141.5,5.7,3.17,9.4,5.6,8.2,0.66,116,Viego,175.4,6.8,3.23,8.2,5.4,9.1,0.7,69,Rell,27.8,1,2.99,1.7,7.3,20.0,0.55,11,Kha'Zix,176.3,6.8,3,7.8,5.3,8.0,0.75,4,Hecarim,141.5,6.2,1.48,4.0,7.3,6.8,0.5,4,Lee Sin,143.3,5.5,2,5.0,7.0,9.0,0.25,4,Jarvan IV,150.8,5.6,2.25,4.8,7.0,11.0,0.25,4,Elise,4.0,3.0,1.0,0.75,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Hecarim,118,Nidalee,63,Viego,46,Lee Sin,45,Kha'Zix,29,Elise,27,Jarvan IV,20,Ekko,17,Gragas,15,Samira,13,Kai'Sa,12,Graves,12,Rek'Sai,11,Jayce,11,Sylas,10,Camille,10
千个伤心的理由 #9999,vn,20,12,8,0.6,2.3,4.0,11.5,3.45,0.54,Rell,1.0,4,0,6.13,Poppy,0.5,2,2,3.05,Graves,1.0,1,0,0.0,0.05,0.15,0.05,0.1,0.65,SUPPORT,JUNGLE,0.65,0.15,Rell,31.9,1.3,4.91,1.6,3.6,15.9,0.56,210,Poppy,42.2,1.5,3.36,3.1,4.5,12.0,0.52,58,Nautilus,34.9,1.4,3.51,1.7,4.3,13.2,0.53,51,Alistar,27.1,1,3.61,1.7,4.5,14.6,0.45,42,Leona,31,1.2,3.81,1.8,4.3,14.5,0.6,30,Jax,186.7,7.4,3.36,7.0,3.4,4.2,0.6,25,Rakan,36.3,1.4,3.89,1.4,4.5,16.0,0.48,25,Rell,1.0,1.0,0.0,1.0,Graves,1.0,1.0,0.0,1.0,Viego,1.0,1.0,0.0,1.0,Rell,24,Tristana,20,Lee Sin,15,Lucian,15,Kai'Sa,14,Yasuo,14,Garen,14,Corki,14,Jayce,12,Xin Zhao,10,Ezreal,10,Malphite,10,,0,,0,,0,,0
dumplings kid #2703,vn,20,9,10,0.47,3.0,4.6,9.1,2.63,0.48,Maokai,1.0,4,0,4.43,Sylas,0.0,0,2,1.85,Poppy,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,MID,JUNGLE,0.0,0.0,Poppy,36.5,1.5,2.85,3.4,5.1,11.1,0.64,22,Rell,23.4,0.9,3.04,1.4,5.1,14.0,0.33,18,Lee Sin,154.5,6.7,4.27,9.9,4.1,7.7,0.63,16,Gragas,48.5,1.9,2.85,2.5,4.5,10.4,0.6,15,Rakan,31.6,1.2,4.88,2.0,3.7,16.2,0.6,15,Alistar,23.4,0.9,3.14,2.1,5.4,15.0,0.71,14,Maokai,79,3.8,4.46,2.4,2.8,10.3,0.85,13,Maokai,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,LeBlanc,27,Qiyana,22,Shaco,18,Sylas,15,Ezreal,15,Ahri,15,Gragas,14,Tristana,14,Viktor,13,Kai'Sa,12,Aphelios,11,Zeri,11,Graves,11,Orianna,11,Nami,10,Akali,10
Tiểu Anh29 #TA2,vn,20,9,10,0.47,6.7,4.4,6.8,3.07,0.55,Ezreal,0.33,3,6,3.19,Zeri,0.63,5,3,3.1,Ashe,1.0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,MID,JUNGLE,0.0,0.0,Zeri,234.7,9.4,3.23,9.8,4.8,5.7,0.7,106,Ezreal,199.9,7.9,3.27,7.4,4.0,5.8,0.59,85,Ashe,197.6,7.9,3.21,8.0,4.9,7.8,0.68,75,Kai'Sa,189.6,7.8,2.59,8.0,5.2,5.5,0.51,55,Jayce,216.9,7.8,2.11,7.2,6.2,5.9,0.5,14,Xayah,171.2,7.9,2.15,6.6,5.2,4.5,0.38,13,Diana,189.9,7.2,3.08,9.8,6.1,8.9,0.5,12,Ezreal,20.0,10.0,10.0,0.5,Zeri,12.0,8.0,4.0,0.67,Kai'Sa,4.0,2.0,2.0,0.5,Ezreal,58,Lee Sin,43,Yasuo,27,LeBlanc,26,Sylas,22,Zed,22,Lux,22,Graves,19,Volibear,19,Kai'Sa,19,Annie,18,Zeri,18,Kha'Zix,17,Lucian,16,Caitlyn,13,Miss Fortune,12
knight #kk9,vn,20,12,6,0.67,7.2,4.7,8.0,3.23,0.49,Viktor,0.75,6,2,3.18,Syndra,0.67,2,1,4.14,Aurora,0.5,1,1,3.33,0.0,0.0,0.0,0.0,0.0,MID,JUNGLE,0.0,0.0,Syndra,200,7.8,4.68,9.3,3.8,8.7,0.79,43,Aurora,181.8,6.7,4.09,8.0,4.3,9.4,0.74,35,Viktor,219.2,7.6,3,7.5,5.3,8.5,0.54,13,Smolder,190.3,8.3,2.66,5.8,4.2,5.3,0.67,12,Camille,204.5,7.2,2.56,10.0,5.6,4.5,0.91,11,Corki,205.9,8.5,3.72,9.3,4.3,6.7,0.8,10,LeBlanc,132.8,5.3,3.75,5.3,4.0,9.7,0.6,10,Syndra,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Yasuo,32,Akali,26,Jayce,25,LeBlanc,19,Lucian,19,Camille,18,Aatrox,18,Sylas,17,Ezreal,17,Rumble,16,Syndra,16,Azir,15,Renekton,14,Yone,14,Darius,13,Lee Sin,12
千个伤心的理由 8 #8686,vn,20,13,7,0.65,7.5,4.0,7.6,3.77,0.59,Nocturne,0.33,1,2,2.17,Karthus,1.0,2,0,6.2,Corki,1.0,2,0,6.0,0.05,0.75,0.2,0.0,0.0,JUNGLE,MID,0.75,0.2,Graves,194.9,7.8,2.82,7.8,4.8,5.8,0.43,76,Viego,185,7.2,3.87,8.4,4.0,7.2,0.68,66,Lee Sin,172.1,6.6,4.35,8.8,4.2,9.6,0.67,60,Nidalee,178,7.1,4.49,7.1,3.5,8.5,0.67,48,Kindred,173.9,7.1,3.47,8.4,4.3,6.3,0.65,23,Kha'Zix,168.9,7.1,4.52,8.9,3.5,6.8,0.76,21,Gwen,212.4,7.9,3.36,9.6,4.6,5.9,0.69,16,Corki,2.0,2.0,0.0,1.0,Nocturne,2.0,0.0,2.0,0.0,Vi,2.0,0.0,2.0,0.0,Lee Sin,60,Yasuo,53,Ezreal,46,Lucian,42,Kai'Sa,40,Zed,28,Graves,24,Jinx,23,Draven,22,Jhin,22,Xayah,21,Tristana,21,Varus,21,Vayne,20,Aphelios,18,Caitlyn,17
ADCFeed #11111,vn,20,10,10,0.5,4.4,5.7,5.8,1.79,0.42,Viktor,0.63,5,3,1.66,Viego,0.33,1,2,1.62,Rakan,0.5,1,1,2.13,0.05,0.2,0.65,0.0,0.1,MID,JUNGLE,0.65,0.2,Irelia,166.4,9.1,3.51,11.1,3.7,1.8,0.94,98,Viktor,198.1,8,2.68,6.0,4.6,6.3,0.69,89,Zoe,126.9,4.1,1.84,5.7,6.6,6.5,0.48,29,Viego,152.2,6.4,3.56,6.4,3.7,6.9,0.6,25,Lee Sin,156.5,6,5.05,9.3,3.7,9.4,0.65,20,Akali,188.2,7.1,2.2,8.6,5.7,3.9,0.39,18,Jayce,195.4,5.9,1.83,6.9,7.8,7.4,0.47,15,Viktor,13.0,9.0,4.0,0.69,Viego,4.0,2.0,2.0,0.5,Akali,3.0,1.0,2.0,0.33,Irelia,20,Lee Sin,19,Viktor,15,Yasuo,11,Ezreal,11,Caitlyn,10,Ashe,10,,0,Graves,11,Lux,10,Akali,10,,0,,0,,0,,0,,0
Azul #1m88,vn,20,11,9,0.55,2.3,3.8,13.5,4.16,0.65,Lulu,0.71,5,2,9.08,Karma,0.5,3,3,2.77,Renata Glasc,0.5,2,2,3.75,0.0,0.05,0.0,0.0,0.95,SUPPORT,JUNGLE,0.95,0.05,Lulu,28.1,1.1,4.63,2.6,3.6,14.3,0.56,73,Karma,34.9,1.4,3.81,3.1,4.5,14.0,0.7,67,Renata Glasc,33.2,1.3,3.69,1.7,4.7,15.8,0.68,31,Janna,27.7,1.1,4.01,2.4,4.4,15.2,0.53,30,Nami,25,0.9,4.64,1.7,4.0,17.1,0.64,25,Evelynn,166.3,5.9,3.82,10.8,4.8,7.7,0.61,18,Soraka,28.1,1.1,4.54,1.0,3.4,14.6,0.43,14,,,,,,,,,,,,,,,,Evelynn,186,Janna,52,Lulu,47,Lux,45,LeBlanc,43,Nami,39,Karma,38,Ahri,37,Soraka,31,Jinx,27,Elise,26,Caitlyn,25,Morgana,24,Miss Fortune,23,Syndra,19,Sona,17
ô bạn dương kìa #2008,vn,20,10,10,0.5,6.1,5.5,7.4,2.45,0.52,Kai'Sa,0.4,2,3,3.78,Corki,0.0,0,3,1.73,K'Sante,1.0,2,0,6.86,0.2,0.05,0.1,0.55,0.1,ADC,TOP,0.55,0.2,K'Sante,173.2,6.8,3.11,7.7,4.6,6.6,0.64,185,Yone,201,8,2.14,8.4,5.8,4.0,0.49,43,Smolder,218.4,8.3,2.14,6.5,5.4,5.1,0.52,25,Sylas,132.6,5.4,3.03,8.9,5.1,6.5,0.54,13,Renekton,164.3,7.1,1.67,5.5,5.7,4.1,0.55,11,Lee Sin,168.2,6.4,3.33,9.3,5.0,7.3,0.44,9,Kai'Sa,234.8,7.6,3.46,9.8,4.7,6.3,0.33,6,Viego,1.0,1.0,0.0,1.0,Xerath,1.0,1.0,0.0,1.0,Lulu,1.0,1.0,0.0,1.0,Yone,102,K'Sante,92,Sylas,14,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
Phát Gà Cục Tác #HXP04,vn,20,10,9,0.53,5.2,5.1,7.4,2.47,0.51,Viktor,0.5,5,5,2.55,Hwei,0.67,2,1,2.93,Yasuo,0.5,1,1,1.82,0.0,0.0,0.0,0.0,0.0,MID,JUNGLE,0.0,0.0,Caitlyn,194.6,8,2.72,6.5,4.4,5.6,0.69,32,Jhin,211.4,7.9,4.21,6.9,3.5,7.7,0.56,32,Aurora,186.6,7.3,2.88,5.0,4.0,6.5,0.61,31,Corki,197.2,7.9,2.38,5.2,5.0,6.7,0.54,26,Ahri,177,7,3.3,5.9,4.3,8.3,0.61,23,Ashe,200.4,7.6,3.09,4.8,4.5,9.2,0.52,23,LeBlanc,163.3,6.2,2.81,6.7,4.9,7.1,0.39,23,Viktor,11.0,6.0,5.0,0.55,Yasuo,3.0,2.0,1.0,0.67,Hwei,3.0,2.0,1.0,0.67,Jinx,33,Kai'Sa,29,Yasuo,26,Ezreal,21,Lucian,16,Jhin,16,Caitlyn,15,Tristana,13,Kalista,14,Zeri,13,Lee Sin,12,Ashe,11,Samira,10,Xayah,10,,0,,0
Ultra Instinct #9688,vn,20,11,9,0.55,6.9,6.7,6.3,1.97,0.48,Swain,0.6,3,2,1.8,Corki,0.75,3,1,2.96,Viktor,0.25,1,3,1.18,0.05,0.0,0.95,0.0,0.0,MID,TOP,0.95,0.05,Corki,202.8,8.4,2.6,8.1,5.0,4.8,0.66,29,Yone,209.5,8.6,2.69,5.6,4.0,5.1,0.76,25,Ryze,238.1,8.5,2.54,7.8,5.7,6.7,0.67,24,Aatrox,156.5,6.9,2.74,6.1,4.0,4.8,0.71,17,Swain,186,7.8,2.86,5.8,4.9,8.3,0.8,15,Tristana,188,8.3,1.8,6.1,5.0,2.9,0.53,15,Vladimir,175.6,7.3,2.19,4.3,4.9,6.4,0.5,14,Sylas,1.0,1.0,0.0,1.0,Corki,1.0,1.0,0.0,1.0,Swain,1.0,0.0,1.0,0.0,Lucian,38,Lee Sin,38,Kai'Sa,30,Ezreal,28,Yasuo,23,Camille,22,Jhin,21,Morgana,20,Jinx,18,Ashe,17,Graves,17,Miss Fortune,17,Jax,17,Caitlyn,15,Nidalee,15,Thresh,14
千个伤心的理由 4 #9999,vn,20,10,10,0.5,4.1,4.1,5.6,2.37,0.4,Heimerdinger,0.5,7,7,2.26,Gragas,1.0,1,0,0.0,Mordekaiser,1.0,1,0,5.33,0.55,0.0,0.3,0.05,0.1,TOP,MID,0.55,0.3,Heimerdinger,218.6,8.2,2.94,5.5,3.9,6.1,0.57,149,Corki,216.4,8.3,2.39,7.5,5.6,5.9,0.41,111,Shen,132.9,5.1,3.75,4.1,4.2,11.5,0.58,36,Mordekaiser,174.7,6.8,2.73,6.4,4.4,5.7,0.57,30,Skarner,146.5,5.6,4.46,5.4,3.8,11.8,0.69,26,Gragas,163.2,6.8,3.72,4.0,2.8,6.6,0.72,25,Maokai,115.5,4.7,2.45,2.9,4.9,9.0,0.58,24,Nautilus,1.0,0.0,1.0,0.0,Leona,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,Heimerdinger,41,Tristana,27,Jhin,19,Corki,18,Yasuo,14,Lee Sin,12,Lucian,10,Master Yi,10,Hwei,12,Zed,10,,0,,0,,0,,0,,0,,0
winter 1ov3 #2703,vn,20,12,8,0.6,6.1,5.8,8.1,2.45,0.53,Karthus,0.75,3,1,2.5,Kindred,0.67,2,1,4.17,Viego,0.33,1,2,2.59,0.05,0.75,0.15,0.0,0.05,JUNGLE,MID,0.75,0.15,Graves,183.7,7.7,3.12,8.6,4.9,6.8,0.63,92,Nidalee,167.1,6.4,3.95,8.6,4.4,8.9,0.58,36,Kindred,169.4,6.8,3.65,9.3,4.7,7.9,0.76,33,Viego,150.7,6.2,2.73,7.9,5.5,7.0,0.39,33,Yone,201.8,7.7,1.95,4.9,5.3,5.5,0.57,21,Kai'Sa,185.9,7.5,2.6,6.1,4.8,6.5,0.4,20,Jhin,196.2,7.5,4.24,8.2,4.4,10.7,0.61,18,,,,,,,,,,,,,,,,Graves,43,Lee Sin,40,Jinx,35,Yasuo,32,Kai'Sa,32,Ezreal,28,Vayne,28,Lucian,27,Kindred,26,Jhin,25,Nidalee,24,Corki,20,Kha'Zix,19,Viego,19,Tristana,18,Draven,16
DWG Nuguri #2006,vn,20,8,12,0.4,5.0,5.5,5.4,1.89,0.43,Draven,0.33,1,2,1.94,Renekton,1.0,2,0,3.3,Ambessa,0.5,1,1,1.43,0.45,0.05,0.05,0.35,0.1,TOP,ADC,0.45,0.35,Gwen,174.2,7.3,2.16,7.5,5.5,4.4,0.6,35,Akali,157.2,6.6,2.68,6.9,4.3,4.7,0.69,32,Aurora,175.4,7.2,2.43,6.1,4.5,5.0,0.42,31,Jax,161.3,6.3,2.15,6.0,5.6,6.1,0.57,28,Lucian,182.8,7.8,2.98,8.4,4.8,6.0,0.7,23,Diana,169.9,7,3.4,9.1,4.3,5.5,0.8,20,Jayce,193.6,7.6,2.09,7.2,5.8,5.0,0.6,20,Ezreal,1.0,1.0,0.0,1.0,Rell,1.0,1.0,0.0,1.0,Gwen,1.0,1.0,0.0,1.0,Irelia,40,Yasuo,27,Sylas,18,Lucian,14,Lee Sin,13,Akali,13,Ezreal,10,Vayne,10,Jax,11,Kai'Sa,11,Zed,10,Yone,10,,0,,0,,0,,0
Future Playcool #10608,vn,20,8,12,0.4,4.6,4.7,5.2,2.09,0.47,Akali,1.0,2,0,9.0,Lee Sin,0.5,1,1,2.2,Ambessa,0.5,1,1,2.08,0.2,0.3,0.4,0.05,0.05,MID,JUNGLE,0.4,0.3,Yone,226.6,9.4,2.75,5.4,3.9,5.5,0.67,33,Sylas,201.6,7.4,3.31,9.1,4.9,7.3,0.68,31,Caitlyn,193.8,8.1,2.29,6.6,5.0,4.8,0.72,18,LeBlanc,229.4,7.6,5.25,10.8,3.6,8.4,0.71,14,Corki,242.2,9,2.78,7.1,5.1,7.2,0.64,14,Ezreal,181.7,7.7,2.18,4.8,5.1,6.3,0.5,12,Akali,232.8,8.3,3.41,8.9,4.2,5.4,0.64,11,Gwen,1.0,0.0,1.0,0.0,Irelia,1.0,0.0,1.0,0.0,Ezreal,1.0,0.0,1.0,0.0,Syndra,95,Irelia,54,Lucian,53,LeBlanc,47,Akali,36,Sylas,29,Jayce,27,Diana,24,Ezreal,22,Lee Sin,22,Yone,21,Kai'Sa,15,Yasuo,13,Tristana,13,Orianna,12,Xayah,11
BlackHole #2707,vn,20,14,6,0.7,5.2,4.9,6.4,2.37,0.45,Gangplank,1.0,9,0,2.98,Viktor,0.67,2,1,3.33,Pantheon,0.5,1,1,2.31,0.85,0.0,0.15,0.0,0.0,TOP,MID,0.85,0.15,Pantheon,183,7.1,3,7.3,4.2,5.4,0.58,55,Jayce,201.5,8,2.47,6.1,5.1,6.4,0.57,51,K'Sante,185.7,7.5,2.42,3.9,4.0,5.9,0.59,41,Gangplank,224,8.1,2.57,5.7,5.0,7.3,0.5,40,Jax,187.8,7.1,2.28,6.0,4.9,5.3,0.59,39,Gnar,199.5,7.9,2.2,3.9,4.5,5.9,0.63,30,Renekton,187.4,7.9,3.16,6.1,3.8,5.8,0.7,27,Gangplank,14.0,12.0,2.0,0.86,Viktor,6.0,4.0,2.0,0.67,Jayce,4.0,1.0,3.0,0.25,Jayce,39,Ryze,22,Gragas,22,Jinx,21,Yasuo,20,Lucian,19,Ezreal,19,Aatrox,18,Pantheon,20,Jax,17,Renekton,16,Camille,16,Graves,15,Irelia,13,Lee Sin,12,Zoe,11
千个伤心的理由 2 #9999,vn,20,14,6,0.7,4.6,6.9,14.0,2.7,0.57,Poppy,0.8,12,3,3.09,Taliyah,0.67,2,1,2.0,Diana,0.0,0,2,1.71,0.0,0.1,0.0,0.0,0.9,SUPPORT,JUNGLE,0.9,0.1,Diana,170.3,7.1,3.29,8.1,4.9,8.1,0.63,144,Poppy,28.1,1.1,3.11,4.7,5.8,13.4,0.66,99,Xin Zhao,159,6.4,3.57,6.4,4.4,9.4,0.63,35,Taliyah,74.2,2.8,2.57,5.5,7.3,13.2,0.54,26,Graves,153.8,7.5,5,6.5,3.0,8.5,0.75,4,Brand,32.5,1.4,2.36,4.3,5.5,8.8,0.5,4,Karma,25,1.2,1.82,0.5,5.5,9.5,0.0,2,Poppy,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Evelynn,216,Tristana,32,Kai'Sa,25,Diana,25,Poppy,21,Lee Sin,15,Taliyah,15,Graves,13,Gragas,11,Katarina,10,Samira,10,,0,,0,,0,,0,,0
Shiki #0504,vn,20,10,10,0.5,3.6,3.0,7.5,3.7,0.47,Shen,0.42,5,7,3.33,Caitlyn,0.6,3,2,3.75,Miss Fortune,1.0,1,0,16.0,0.65,0.0,0.0,0.35,0.0,TOP,ADC,0.65,0.35,Ashe,193.9,7.6,2.83,6.0,4.9,8.0,0.56,154,Kai'Sa,213.7,8,2.96,9.1,5.3,6.5,0.55,77,Shen,151.3,5.8,3.6,3.9,4.1,10.7,0.67,73,Viego,185.5,6.7,3.13,10.4,5.6,7.2,0.59,32,Graves,193.2,7.5,2.79,8.0,5.2,6.5,0.48,31,Sylas,175.1,6.6,2.6,9.6,6.7,7.7,0.38,29,Lucian,210.3,8.1,2.75,9.0,5.2,5.4,0.54,26,Shen,2.0,1.0,1.0,0.5,Caitlyn,2.0,1.0,1.0,0.5,Ziggs,1.0,0.0,1.0,0.0,Lee Sin,22,Ashe,22,Yasuo,20,Kai'Sa,17,Lucian,17,Ezreal,15,Thresh,15,Graves,14,Master Yi,15,Gragas,14,Jinx,14,Riven,13,Zed,13,Ekko,13,Tristana,12,Jax,11
